date,product_category,region,customer,sales_amount,cost,profit,margin
2025-05-12 19:19:52.800927,Sports & Outdoors,North,Customer_049,209.8,131.5,78.3,37.32
2025-05-12 19:19:52.800927,Food & Beverages,South,Customer_009,59.88,39.32,20.56,34.33
2025-05-12 19:19:52.800927,Food & Beverages,West,Customer_015,46.61,31.49,15.12,32.44
2025-05-12 19:19:52.800927,Sports & Outdoors,West,Customer_003,287.14,178.28,108.86,37.91
2025-05-12 19:19:52.800927,Clothing,North,Customer_029,193.82,128.57,65.26,33.67
2025-05-12 19:19:52.800927,Home & Garden,Central,Customer_007,61.5,41.57,19.93,32.4
2025-05-12 19:19:52.800927,Home & Garden,South,Customer_049,193.97,120.94,73.03,37.65
2025-05-12 19:19:52.800927,Electronics,East,Customer_040,443.33,267.3,176.03,39.71
2025-05-12 19:19:52.800927,Clothing,East,Customer_049,79.9,49.35,30.55,38.23
2025-05-12 19:19:52.800927,Home & Garden,North,Customer_008,180.95,112.14,68.8,38.02
2025-05-12 19:19:52.800927,Home & Garden,Central,Customer_024,215.42,144.45,70.96,32.94
2025-05-12 19:19:52.800927,Sports & Outdoors,East,Customer_004,113.16,78.26,34.9,30.84
2025-05-12 19:19:52.800927,Clothing,East,Customer_007,79.13,47.66,31.48,39.78
2025-05-13 19:19:52.800927,Food & Beverages,North,Customer_005,139.82,90.79,49.02,35.06
2025-05-13 19:19:52.800927,Home & Garden,West,Customer_039,325.77,211.76,114.01,35.0
2025-05-13 19:19:52.800927,Sports & Outdoors,South,Customer_018,116.72,70.65,46.07,39.47
2025-05-13 19:19:52.800927,Electronics,North,Customer_009,355.78,234.66,121.12,34.04
2025-05-13 19:19:52.800927,Home & Garden,South,Customer_034,198.88,125.9,72.98,36.7
2025-05-13 19:19:52.800927,Electronics,North,Customer_042,383.1,243.62,139.48,36.41
2025-05-13 19:19:52.800927,Home & Garden,East,Customer_001,411.13,286.2,124.94,30.39
2025-05-13 19:19:52.800927,Clothing,Central,Customer_002,132.5,86.02,46.48,35.08
2025-05-13 19:19:52.800927,Home & Garden,West,Customer_016,282.14,195.09,87.05,30.85
2025-05-13 19:19:52.800927,Electronics,South,Customer_007,621.13,418.39,202.74,32.64
2025-05-13 19:19:52.800927,Home & Garden,East,Customer_003,267.62,175.92,91.7,34.27
2025-05-13 19:19:52.800927,Food & Beverages,West,Customer_037,63.19,42.15,21.04,33.29
2025-05-13 19:19:52.800927,Clothing,South,Customer_011,99.36,66.69,32.67,32.88
2025-05-13 19:19:52.800927,Sports & Outdoors,South,Customer_017,299.34,189.74,109.59,36.61
2025-05-13 19:19:52.800927,Electronics,Central,Customer_028,637.65,402.68,234.97,36.85
2025-05-13 19:19:52.800927,Food & Beverages,North,Customer_005,49.32,30.21,19.11,38.75
2025-05-13 19:19:52.800927,Food & Beverages,North,Customer_041,109.01,73.27,35.74,32.79
2025-05-13 19:19:52.800927,Home & Garden,North,Customer_035,55.85,35.57,20.28,36.31
2025-05-14 19:19:52.800927,Clothing,West,Customer_007,114.69,75.72,38.98,33.98
2025-05-14 19:19:52.800927,Electronics,West,Customer_041,272.09,180.64,91.45,33.61
2025-05-14 19:19:52.800927,Clothing,South,Customer_005,52.04,34.53,17.51,33.65
2025-05-14 19:19:52.800927,Electronics,Central,Customer_009,834.65,536.23,298.42,35.75
2025-05-14 19:19:52.800927,Sports & Outdoors,Central,Customer_019,217.68,138.19,79.5,36.52
2025-05-14 19:19:52.800927,Electronics,Central,Customer_030,736.7,454.13,282.57,38.36
2025-05-14 19:19:52.800927,Electronics,East,Customer_022,344.85,210.45,134.39,38.97
2025-05-14 19:19:52.800927,Sports & Outdoors,West,Customer_017,72.69,48.0,24.69,33.97
2025-05-14 19:19:52.800927,Sports & Outdoors,West,Customer_015,135.09,92.22,42.87,31.73
2025-05-14 19:19:52.800927,Electronics,East,Customer_005,914.21,624.53,289.68,31.69
2025-05-14 19:19:52.800927,Sports & Outdoors,East,Customer_016,324.47,206.68,117.78,36.3
2025-05-14 19:19:52.800927,Food & Beverages,West,Customer_047,138.54,88.2,50.34,36.33
2025-05-14 19:19:52.800927,Clothing,East,Customer_035,127.23,78.48,48.75,38.32
2025-05-14 19:19:52.800927,Clothing,North,Customer_036,102.38,71.14,31.24,30.51
2025-05-14 19:19:52.800927,Clothing,East,Customer_025,222.56,153.84,68.71,30.88
2025-05-14 19:19:52.800927,Clothing,Central,Customer_039,90.34,58.06,32.28,35.73
2025-05-14 19:19:52.800927,Food & Beverages,South,Customer_020,71.43,43.64,27.8,38.91
2025-05-14 19:19:52.800927,Sports & Outdoors,Central,Customer_044,50.18,32.44,17.74,35.35
2025-05-15 19:19:52.800927,Electronics,South,Customer_013,330.16,212.86,117.3,35.53
2025-05-15 19:19:52.800927,Home & Garden,North,Customer_017,347.67,222.68,124.99,35.95
2025-05-15 19:19:52.800927,Clothing,North,Customer_025,164.59,101.92,62.68,38.08
2025-05-15 19:19:52.800927,Electronics,North,Customer_035,453.08,291.72,161.35,35.61
2025-05-15 19:19:52.800927,Food & Beverages,West,Customer_022,139.41,92.57,46.85,33.6
2025-05-15 19:19:52.800927,Clothing,South,Customer_001,103.69,65.94,37.75,36.41
2025-05-15 19:19:52.800927,Food & Beverages,West,Customer_045,92.26,62.82,29.44,31.91
2025-05-15 19:19:52.800927,Electronics,South,Customer_035,539.08,345.52,193.56,35.91
2025-05-15 19:19:52.800927,Electronics,Central,Customer_011,528.99,360.01,168.98,31.94
2025-05-15 19:19:52.800927,Home & Garden,West,Customer_035,167.2,102.41,64.79,38.75
2025-05-15 19:19:52.800927,Home & Garden,East,Customer_024,162.65,113.36,49.29,30.3
2025-05-15 19:19:52.800927,Home & Garden,East,Customer_023,201.23,125.54,75.69,37.61
2025-05-15 19:19:52.800927,Home & Garden,Central,Customer_015,264.77,162.99,101.78,38.44
2025-05-15 19:19:52.800927,Home & Garden,South,Customer_005,289.5,173.75,115.76,39.98
2025-05-15 19:19:52.800927,Home & Garden,North,Customer_001,255.37,161.24,94.13,36.86
2025-05-15 19:19:52.800927,Electronics,East,Customer_044,507.44,310.58,196.86,38.79
2025-05-15 19:19:52.800927,Sports & Outdoors,North,Customer_049,279.79,184.98,94.81,33.89
2025-05-15 19:19:52.800927,Clothing,Central,Customer_047,151.75,94.36,57.39,37.82
2025-05-16 19:19:52.800927,Home & Garden,Central,Customer_009,275.76,170.44,105.33,38.19
2025-05-16 19:19:52.800927,Food & Beverages,Central,Customer_025,36.51,25.45,11.06,30.29
2025-05-16 19:19:52.800927,Sports & Outdoors,West,Customer_028,271.02,168.55,102.47,37.81
2025-05-16 19:19:52.800927,Clothing,North,Customer_039,124.89,75.88,49.01,39.24
2025-05-16 19:19:52.800927,Home & Garden,East,Customer_021,212.94,142.58,70.36,33.04
2025-05-16 19:19:52.800927,Sports & Outdoors,East,Customer_016,158.27,97.55,60.72,38.36
2025-05-16 19:19:52.800927,Food & Beverages,South,Customer_034,90.43,60.88,29.54,32.67
2025-05-16 19:19:52.800927,Food & Beverages,East,Customer_006,112.92,78.37,34.56,30.6
2025-05-16 19:19:52.800927,Home & Garden,West,Customer_022,161.01,102.17,58.85,36.55
2025-05-16 19:19:52.800927,Food & Beverages,North,Customer_027,77.54,48.03,29.51,38.05
2025-05-16 19:19:52.800927,Sports & Outdoors,West,Customer_008,101.03,65.6,35.43,35.07
2025-05-16 19:19:52.800927,Home & Garden,North,Customer_036,110.72,71.86,38.86,35.1
2025-05-16 19:19:52.800927,Food & Beverages,South,Customer_012,62.55,43.2,19.35,30.94
2025-05-16 19:19:52.800927,Electronics,South,Customer_020,282.93,181.59,101.35,35.82
2025-05-16 19:19:52.800927,Electronics,East,Customer_044,1081.17,739.64,341.53,31.59
2025-05-17 19:19:52.800927,Clothing,West,Customer_032,187.32,121.82,65.5,34.97
2025-05-17 19:19:52.800927,Home & Garden,South,Customer_015,66.87,43.77,23.1,34.54
2025-05-17 19:19:52.800927,Sports & Outdoors,East,Customer_010,83.31,50.26,33.05,39.68
2025-05-17 19:19:52.800927,Home & Garden,North,Customer_032,169.51,115.92,53.58,31.61
2025-05-17 19:19:52.800927,Clothing,East,Customer_041,89.07,54.14,34.94,39.22
2025-05-17 19:19:52.800927,Food & Beverages,South,Customer_002,82.45,55.76,26.69,32.37
2025-05-17 19:19:52.800927,Home & Garden,West,Customer_005,207.54,126.95,80.59,38.83
2025-05-17 19:19:52.800927,Sports & Outdoors,West,Customer_004,175.89,120.28,55.61,31.61
2025-05-17 19:19:52.800927,Home & Garden,North,Customer_043,164.31,112.52,51.79,31.52
2025-05-17 19:19:52.800927,Food & Beverages,East,Customer_034,108.92,67.18,41.74,38.32
2025-05-17 19:19:52.800927,Clothing,Central,Customer_018,189.18,130.52,58.67,31.01
2025-05-17 19:19:52.800927,Home & Garden,South,Customer_034,307.87,212.45,95.42,30.99
2025-05-17 19:19:52.800927,Clothing,West,Customer_042,130.7,79.59,51.11,39.11
2025-05-17 19:19:52.800927,Electronics,Central,Customer_014,715.45,477.31,238.15,33.29
2025-05-17 19:19:52.800927,Home & Garden,North,Customer_003,67.25,45.45,21.79,32.41
2025-05-17 19:19:52.800927,Sports & Outdoors,West,Customer_034,202.53,131.35,71.18,35.15
2025-05-17 19:19:52.800927,Sports & Outdoors,North,Customer_017,215.77,143.93,71.84,33.29
2025-05-18 19:19:52.800927,Clothing,South,Customer_014,85.12,57.03,28.1,33.01
2025-05-18 19:19:52.800927,Clothing,West,Customer_049,131.39,79.27,52.12,39.67
2025-05-18 19:19:52.800927,Food & Beverages,West,Customer_010,63.68,41.1,22.58,35.46
2025-05-18 19:19:52.800927,Clothing,North,Customer_030,251.73,151.67,100.07,39.75
2025-05-18 19:19:52.800927,Sports & Outdoors,West,Customer_050,125.78,75.56,50.23,39.93
2025-05-18 19:19:52.800927,Electronics,Central,Customer_012,665.54,438.34,227.2,34.14
2025-05-18 19:19:52.800927,Home & Garden,North,Customer_008,144.29,100.01,44.27,30.68
2025-05-18 19:19:52.800927,Sports & Outdoors,East,Customer_038,219.46,147.4,72.05,32.83
2025-05-18 19:19:52.800927,Sports & Outdoors,North,Customer_004,90.07,55.14,34.94,38.79
2025-05-18 19:19:52.800927,Sports & Outdoors,East,Customer_022,182.21,117.26,64.95,35.65
2025-05-18 19:19:52.800927,Home & Garden,South,Customer_029,340.94,236.41,104.54,30.66
2025-05-18 19:19:52.800927,Home & Garden,West,Customer_019,132.3,81.05,51.25,38.74
2025-05-18 19:19:52.800927,Electronics,East,Customer_047,191.27,119.31,71.96,37.62
2025-05-18 19:19:52.800927,Electronics,Central,Customer_006,269.29,163.34,105.96,39.35
2025-05-19 19:19:52.800927,Sports & Outdoors,Central,Customer_001,89.04,56.46,32.58,36.59
2025-05-19 19:19:52.800927,Food & Beverages,North,Customer_007,113.46,70.1,43.36,38.21
2025-05-19 19:19:52.800927,Electronics,West,Customer_015,750.41,482.25,268.16,35.74
2025-05-19 19:19:52.800927,Sports & Outdoors,West,Customer_012,31.24,19.97,11.27,36.08
2025-05-19 19:19:52.800927,Sports & Outdoors,North,Customer_020,98.44,68.14,30.3,30.78
2025-05-19 19:19:52.800927,Food & Beverages,West,Customer_029,129.2,89.68,39.52,30.59
2025-05-19 19:19:52.800927,Food & Beverages,East,Customer_002,68.69,45.76,22.93,33.38
2025-05-19 19:19:52.800927,Home & Garden,Central,Customer_038,245.39,169.42,75.97,30.96
2025-05-19 19:19:52.800927,Sports & Outdoors,South,Customer_034,259.56,166.26,93.3,35.94
2025-05-19 19:19:52.800927,Sports & Outdoors,South,Customer_002,67.54,41.0,26.54,39.29
2025-05-19 19:19:52.800927,Electronics,Central,Customer_036,672.05,405.37,266.68,39.68
2025-05-19 19:19:52.800927,Sports & Outdoors,West,Customer_015,189.38,114.77,74.61,39.4
2025-05-19 19:19:52.800927,Electronics,North,Customer_050,555.29,367.94,187.36,33.74
2025-05-20 19:19:52.800927,Food & Beverages,South,Customer_035,65.98,44.0,21.98,33.32
2025-05-20 19:19:52.800927,Clothing,North,Customer_030,180.8,108.83,71.98,39.81
2025-05-20 19:19:52.800927,Home & Garden,West,Customer_037,228.44,140.93,87.52,38.31
2025-05-20 19:19:52.800927,Electronics,East,Customer_039,374.47,225.36,149.11,39.82
2025-05-20 19:19:52.800927,Food & Beverages,Central,Customer_020,77.14,50.38,26.76,34.69
2025-05-20 19:19:52.800927,Electronics,East,Customer_046,535.49,351.18,184.31,34.42
2025-05-20 19:19:52.800927,Home & Garden,South,Customer_013,242.37,145.68,96.69,39.89
2025-05-21 19:19:52.800927,Home & Garden,South,Customer_035,10.0,6.39,3.61,36.07
2025-05-21 19:19:52.800927,Electronics,West,Customer_050,96.04,65.0,31.04,32.32
2025-05-21 19:19:52.800927,Clothing,East,Customer_030,66.16,40.47,25.69,38.83
2025-05-21 19:19:52.800927,Sports & Outdoors,South,Customer_043,273.88,188.76,85.12,31.08
2025-05-21 19:19:52.800927,Food & Beverages,North,Customer_005,116.87,80.16,36.71,31.41
2025-05-21 19:19:52.800927,Food & Beverages,West,Customer_026,119.61,77.96,41.65,34.82
2025-05-21 19:19:52.800927,Home & Garden,West,Customer_048,76.51,48.22,28.29,36.97
2025-05-21 19:19:52.800927,Sports & Outdoors,North,Customer_043,141.5,95.95,45.55,32.19
2025-05-21 19:19:52.800927,Electronics,East,Customer_040,101.8,65.86,35.94,35.3
2025-05-21 19:19:52.800927,Electronics,South,Customer_041,792.52,522.29,270.23,34.1
2025-05-21 19:19:52.800927,Electronics,North,Customer_003,387.81,251.4,136.41,35.17
2025-05-21 19:19:52.800927,Sports & Outdoors,Central,Customer_030,282.81,187.64,95.18,33.65
2025-05-21 19:19:52.800927,Clothing,South,Customer_024,231.38,143.46,87.92,38.0
2025-05-21 19:19:52.800927,Sports & Outdoors,North,Customer_034,225.52,148.82,76.69,34.01
2025-05-21 19:19:52.800927,Food & Beverages,West,Customer_024,87.9,54.87,33.03,37.57
2025-05-21 19:19:52.800927,Clothing,Central,Customer_048,138.02,90.69,47.33,34.29
2025-05-22 19:19:52.800927,Home & Garden,South,Customer_037,188.34,127.05,61.29,32.54
2025-05-22 19:19:52.800927,Clothing,East,Customer_029,243.39,147.54,95.85,39.38
2025-05-22 19:19:52.800927,Sports & Outdoors,South,Customer_024,236.55,151.55,85.0,35.93
2025-05-22 19:19:52.800927,Electronics,Central,Customer_036,202.05,136.25,65.8,32.57
2025-05-22 19:19:52.800927,Sports & Outdoors,South,Customer_007,91.2,55.25,35.94,39.41
2025-05-22 19:19:52.800927,Sports & Outdoors,South,Customer_042,192.3,129.01,63.29,32.91
2025-05-22 19:19:52.800927,Food & Beverages,Central,Customer_032,89.88,57.07,32.81,36.5
2025-05-22 19:19:52.800927,Clothing,South,Customer_010,182.72,112.14,70.59,38.63
2025-05-22 19:19:52.800927,Clothing,East,Customer_046,179.84,125.28,54.57,30.34
2025-05-22 19:19:52.800927,Home & Garden,North,Customer_024,450.09,276.91,173.18,38.48
2025-05-22 19:19:52.800927,Home & Garden,West,Customer_023,281.61,187.09,94.52,33.56
2025-05-22 19:19:52.800927,Sports & Outdoors,North,Customer_034,206.22,129.81,76.42,37.06
2025-05-22 19:19:52.800927,Sports & Outdoors,East,Customer_004,235.72,159.5,76.22,32.33
2025-05-22 19:19:52.800927,Food & Beverages,West,Customer_029,77.04,49.18,27.87,36.17
2025-05-22 19:19:52.800927,Sports & Outdoors,South,Customer_024,368.82,226.12,142.7,38.69
2025-05-22 19:19:52.800927,Sports & Outdoors,West,Customer_003,108.04,69.99,38.05,35.22
2025-05-23 19:19:52.800927,Sports & Outdoors,East,Customer_016,170.85,103.08,67.77,39.67
2025-05-23 19:19:52.800927,Electronics,East,Customer_027,564.69,360.95,203.74,36.08
2025-05-23 19:19:52.800927,Clothing,East,Customer_024,26.98,16.9,10.08,37.35
2025-05-23 19:19:52.800927,Home & Garden,East,Customer_043,87.83,58.56,29.27,33.32
2025-05-23 19:19:52.800927,Electronics,East,Customer_019,511.31,318.27,193.04,37.75
2025-05-23 19:19:52.800927,Sports & Outdoors,East,Customer_039,139.42,91.22,48.2,34.57
2025-05-23 19:19:52.800927,Sports & Outdoors,West,Customer_012,217.34,136.03,81.32,37.41
2025-05-23 19:19:52.800927,Electronics,Central,Customer_050,427.99,297.89,130.11,30.4
2025-05-23 19:19:52.800927,Electronics,East,Customer_021,864.18,579.73,284.44,32.92
2025-05-23 19:19:52.800927,Food & Beverages,Central,Customer_018,67.39,44.41,22.98,34.1
2025-05-23 19:19:52.800927,Food & Beverages,East,Customer_020,100.88,66.11,34.77,34.47
2025-05-23 19:19:52.800927,Electronics,South,Customer_034,341.1,214.9,126.19,37.0
2025-05-23 19:19:52.800927,Sports & Outdoors,West,Customer_008,288.93,192.89,96.05,33.24
2025-05-23 19:19:52.800927,Electronics,South,Customer_024,543.77,370.77,173.0,31.81
2025-05-23 19:19:52.800927,Home & Garden,West,Customer_049,171.29,115.22,56.07,32.73
2025-05-23 19:19:52.800927,Sports & Outdoors,South,Customer_024,10.0,6.15,3.85,38.53
2025-05-23 19:19:52.800927,Clothing,Central,Customer_025,125.85,77.76,48.08,38.21
2025-05-24 19:19:52.800927,Electronics,East,Customer_007,796.6,536.02,260.58,32.71
2025-05-24 19:19:52.800927,Clothing,South,Customer_029,43.75,26.64,17.11,39.1
2025-05-24 19:19:52.800927,Food & Beverages,South,Customer_047,119.73,75.37,44.36,37.05
2025-05-24 19:19:52.800927,Home & Garden,East,Customer_037,273.81,187.4,86.41,31.56
2025-05-24 19:19:52.800927,Home & Garden,South,Customer_047,227.38,153.92,73.45,32.3
2025-05-24 19:19:52.800927,Sports & Outdoors,South,Customer_030,163.56,101.74,61.82,37.8
2025-05-24 19:19:52.800927,Electronics,South,Customer_010,265.96,182.7,83.26,31.3
2025-05-24 19:19:52.800927,Sports & Outdoors,South,Customer_047,169.38,116.39,53.0,31.29
2025-05-24 19:19:52.800927,Electronics,Central,Customer_050,468.56,295.98,172.58,36.83
2025-05-24 19:19:52.800927,Sports & Outdoors,North,Customer_034,50.05,30.72,19.33,38.63
2025-05-24 19:19:52.800927,Clothing,North,Customer_032,112.49,77.71,34.78,30.92
2025-05-24 19:19:52.800927,Sports & Outdoors,East,Customer_036,303.06,209.44,93.63,30.89
2025-05-24 19:19:52.800927,Food & Beverages,South,Customer_049,88.76,56.08,32.67,36.81
2025-05-24 19:19:52.800927,Clothing,Central,Customer_021,210.69,128.9,81.79,38.82
2025-05-24 19:19:52.800927,Clothing,North,Customer_001,188.44,113.81,74.63,39.6
2025-05-24 19:19:52.800927,Clothing,North,Customer_039,293.74,181.21,112.53,38.31
2025-05-24 19:19:52.800927,Electronics,East,Customer_043,1059.07,683.48,375.59,35.46
2025-05-24 19:19:52.800927,Home & Garden,East,Customer_050,341.59,219.49,122.1,35.74
2025-05-24 19:19:52.800927,Home & Garden,East,Customer_030,204.85,131.32,73.53,35.9
2025-05-24 19:19:52.800927,Sports & Outdoors,South,Customer_026,183.11,114.34,68.77,37.56
2025-05-24 19:19:52.800927,Home & Garden,North,Customer_003,10.0,6.82,3.18,31.79
2025-05-24 19:19:52.800927,Sports & Outdoors,East,Customer_006,120.85,83.66,37.19,30.78
2025-05-25 19:19:52.800927,Clothing,South,Customer_028,75.56,45.72,29.83,39.49
2025-05-25 19:19:52.800927,Electronics,Central,Customer_050,83.72,50.78,32.94,39.34
2025-05-25 19:19:52.800927,Electronics,East,Customer_021,744.47,499.16,245.31,32.95
2025-05-25 19:19:52.800927,Home & Garden,East,Customer_041,273.61,172.87,100.74,36.82
2025-05-25 19:19:52.800927,Clothing,East,Customer_016,195.45,124.46,70.99,36.32
2025-05-25 19:19:52.800927,Food & Beverages,West,Customer_041,42.04,26.92,15.13,35.98
2025-05-25 19:19:52.800927,Sports & Outdoors,South,Customer_013,258.29,176.03,82.26,31.85
2025-05-25 19:19:52.800927,Home & Garden,North,Customer_007,147.23,95.77,51.46,34.95
2025-05-25 19:19:52.800927,Food & Beverages,Central,Customer_033,123.15,77.42,45.72,37.13
2025-05-25 19:19:52.800927,Home & Garden,North,Customer_005,403.64,276.23,127.41,31.57
2025-05-25 19:19:52.800927,Sports & Outdoors,North,Customer_048,115.98,70.94,45.04,38.84
2025-05-25 19:19:52.800927,Electronics,Central,Customer_003,684.43,477.86,206.57,30.18
2025-05-25 19:19:52.800927,Sports & Outdoors,Central,Customer_015,126.15,84.91,41.24,32.69
2025-05-25 19:19:52.800927,Electronics,North,Customer_038,845.76,575.33,270.43,31.97
2025-05-25 19:19:52.800927,Electronics,East,Customer_024,622.61,407.44,215.17,34.56
2025-05-25 19:19:52.800927,Sports & Outdoors,Central,Customer_024,247.65,150.7,96.95,39.15
2025-05-25 19:19:52.800927,Sports & Outdoors,East,Customer_033,47.21,32.13,15.08,31.94
2025-05-25 19:19:52.800927,Home & Garden,Central,Customer_013,117.31,75.2,42.11,35.9
2025-05-25 19:19:52.800927,Home & Garden,South,Customer_040,240.97,155.28,85.69,35.56
2025-05-25 19:19:52.800927,Sports & Outdoors,East,Customer_008,163.46,100.59,62.87,38.46
2025-05-26 19:19:52.800927,Home & Garden,West,Customer_021,10.0,6.68,3.32,33.24
2025-05-26 19:19:52.800927,Home & Garden,South,Customer_044,188.44,121.15,67.29,35.71
2025-05-26 19:19:52.800927,Home & Garden,West,Customer_027,289.64,192.09,97.55,33.68
2025-05-26 19:19:52.800927,Sports & Outdoors,Central,Customer_003,299.15,196.41,102.74,34.34
